,ID,H,LAT,LON,Error_H(km),Error_LAT(km),Error_LON(km),xEast,yNorth,zUp
55,55.0,50.231978648368475,0.0026839759016106693,-118.68074071925848,0.23197864836847515,0.0960861844707193,0.08290330931572035,98.8642430023276,85.3014446128178,231.973879414702
56,56.0,50.06824842341604,0.008575274647273824,-118.15747927814243,0.06824842341603699,0.29232553229952596,0.2615775489842406,300.74974034283326,269.1169143706698,68.20286354294187
57,57.0,49.94239168943058,0.006146830521604432,-117.62213930553229,0.05760831056942095,0.1222730136724809,0.1879693101265245,125.78780894370587,193.37384807642397,57.62319734451248
58,58.0,,,,,,,,,
59,59.0,,,,,,,,,
60,60.0,,,,,,,,,
61,61.0,,,,,,,,,
62,62.0,,,,,,,,,
63,63.0,,,,,,,,,
64,64.0,,,,,,,,,
65,65.0,,,,,,,,,
66,66.0,,,,,,,,,
67,67.0,,,,,,,,,
68,68.0,,,,,,,,,
69,69.0,,,,,,,,,
70,70.0,,,,,,,,,
71,71.0,,,,,,,,,
72,72.0,,,,,,,,,
73,73.0,,,,,,,,,
74,74.0,,,,,,,,,
75,75.0,,,,,,,,,
76,76.0,,,,,,,,,
77,77.0,,,,,,,,,
78,78.0,,,,,,,,,
79,79.0,,,,,,,,,
80,80.0,,,,,,,,,
81,81.0,,,,,,,,,
82,82.0,,,,,,,,,
83,83.0,,,,,,,,,
84,84.0,,,,,,,,,
85,85.0,,,,,,,,,
86,86.0,,,,,,,,,
87,87.0,,,,,,,,,
88,88.0,,,,,,,,,
89,89.0,,,,,,,,,
90,90.0,,,,,,,,,
91,91.0,,,,,,,,,
92,92.0,,,,,,,,,
93,93.0,,,,,,,,,
94,94.0,,,,,,,,,
95,95.0,,,,,,,,,
96,96.0,,,,,,,,,
97,97.0,,,,,,,,,
98,98.0,,,,,,,,,
99,99.0,,,,,,,,,
100,100.0,,,,,,,,,
101,101.0,,,,,,,,,
102,102.0,,,,,,,,,
103,103.0,,,,,,,,,
104,104.0,,,,,,,,,
105,105.0,,,,,,,,,
106,106.0,,,,,,,,,
107,107.0,,,,,,,,,
108,108.0,,,,,,,,,
109,109.0,,,,,,,,,
110,110.0,,,,,,,,,
111,111.0,,,,,,,,,
112,112.0,,,,,,,,,
113,113.0,,,,,,,,,
114,114.0,,,,,,,,,
115,115.0,,,,,,,,,
116,116.0,,,,,,,,,
117,117.0,,,,,,,,,
118,118.0,,,,,,,,,
119,119.0,,,,,,,,,
120,120.0,,,,,,,,,
121,121.0,,,,,,,,,
122,122.0,,,,,,,,,
123,123.0,,,,,,,,,
124,124.0,,,,,,,,,
125,125.0,,,,,,,,,
126,126.0,,,,,,,,,
127,127.0,,,,,,,,,
128,128.0,,,,,,,,,
129,129.0,,,,,,,,,
130,130.0,,,,,,,,,
131,131.0,,,,,,,,,
132,132.0,,,,,,,,,
133,133.0,,,,,,,,,
134,134.0,,,,,,,,,
135,135.0,,,,,,,,,
136,136.0,,,,,,,,,
137,137.0,,,,,,,,,
138,138.0,,,,,,,,,
139,139.0,,,,,,,,,
140,140.0,,,,,,,,,
141,141.0,,,,,,,,,
142,142.0,,,,,,,,,
143,143.0,,,,,,,,,
144,144.0,51.96115333294838,0.0005760085578481364,-71.59088505593976,1.9611533329483777,1.8041500764665084,0.01925558702196284,1858.1072184111697,19.832912909133494,1960.188475560769
145,145.0,51.2200447130732,0.003387949506030774,-71.00824707614015,1.2200447130732002,0.19986351146970857,0.10449273441529597,205.7556586909445,107.57468741836436,1220.029643522047
146,146.0,50.34797389607191,0.0038115319408864776,-70.47633842229956,0.3479738960719132,0.13389039766012278,0.11730684967051579,137.770396210112,120.70766832330739,347.9645125654844
147,147.0,49.997742991338036,0.004317052081859903,-69.93714106702596,0.0022570086619637664,0.15313088719046727,0.13260559070129424,157.53758548193898,136.4229947710419,2.269157316063231
148,148.0,49.93802428567038,0.005656475222619343,-69.41014522589855,0.06197571432961979,0.07013105953031154,0.17319106461433353,72.14683362262866,178.17043289108543,61.986050761017005
149,149.0,52.538031730408946,0.036501839562350376,-68.81797641033859,2.538031730408946,1.9634244971230468,1.1085258564485618,2022.7965457520772,1142.0483414592313,2536.5244213880937
150,150.0,50.7978463110198,0.03238615831965403,-68.3353391903083,0.7978463110198035,0.5353529809528395,0.9836942885417573,551.00545612624,1012.4566633963539,797.4747992825779
151,151.0,,,,,,,,,
152,152.0,,,,,,,,,
153,153.0,49.05186919762415,0.014379751410006525,-66.7410964669442,0.9481308023758501,0.6883258953155804,0.4375887318894171,707.7593020659704,449.9443795702217,948.3276652485767
154,154.0,48.88712668883964,0.013046605244446997,-66.23151371347402,1.1128733111603566,0.07733323200952394,0.39713295019412015,79.50923977067197,408.30873339342406,1112.9217459123813
155,155.0,55.919013126058154,0.05610178251654461,-65.73942979432967,5.919013126058154,1.0643130399233067,1.7026798548393882,1098.5678462486205,1757.482300149581,5917.815460571981
156,156.0,50.204010458332895,0.0009879935056368028,-65.18047128392406,0.20401045833289544,0.17806732321946275,0.03141479410856785,183.21276649902052,32.323730896237514,204.00077731109977
157,157.0,,,,,,,,,
158,158.0,,,,,,,,,
159,159.0,,,,,,,,,
160,160.0,,,,,,,,,
161,161.0,,,,,,,,,
162,162.0,,,,,,,,,
163,163.0,,,,,,,,,
164,164.0,,,,,,,,,
165,165.0,,,,,,,,,
166,166.0,,,,,,,,,
167,167.0,,,,,,,,,
168,168.0,,,,,,,,,
169,169.0,,,,,,,,,
170,170.0,,,,,,,,,
171,171.0,,,,,,,,,
172,172.0,,,,,,,,,
173,173.0,,,,,,,,,
174,174.0,,,,,,,,,
175,175.0,,,,,,,,,
176,176.0,,,,,,,,,
177,177.0,,,,,,,,,
178,178.0,,,,,,,,,
179,179.0,,,,,,,,,
180,180.0,,,,,,,,,
181,181.0,,,,,,,,,
182,182.0,,,,,,,,,
183,183.0,,,,,,,,,
184,184.0,,,,,,,,,
185,185.0,,,,,,,,,
186,186.0,,,,,,,,,
187,187.0,,,,,,,,,
188,188.0,,,,,,,,,
189,189.0,,,,,,,,,
190,190.0,,,,,,,,,
191,191.0,,,,,,,,,
192,192.0,,,,,,,,,
193,193.0,,,,,,,,,
194,194.0,,,,,,,,,
195,195.0,,,,,,,,,
196,196.0,,,,,,,,,
197,197.0,,,,,,,,,
198,198.0,,,,,,,,,
199,199.0,,,,,,,,,
200,200.0,,,,,,,,,
201,201.0,,,,,,,,,
202,202.0,,,,,,,,,
203,203.0,,,,,,,,,
204,204.0,,,,,,,,,
205,205.0,,,,,,,,,
206,206.0,,,,,,,,,
207,207.0,,,,,,,,,
208,208.0,,,,,,,,,
209,209.0,,,,,,,,,
210,210.0,,,,,,,,,
211,211.0,,,,,,,,,
212,212.0,,,,,,,,,
213,213.0,,,,,,,,,
214,214.0,,,,,,,,,
215,215.0,,,,,,,,,
216,216.0,,,,,,,,,
217,217.0,,,,,,,,,
218,218.0,,,,,,,,,
219,219.0,,,,,,,,,
220,220.0,,,,,,,,,
221,221.0,,,,,,,,,
222,222.0,,,,,,,,,
223,223.0,,,,,,,,,
224,224.0,,,,,,,,,
225,225.0,,,,,,,,,
226,226.0,,,,,,,,,
227,227.0,,,,,,,,,
228,228.0,,,,,,,,,
229,229.0,,,,,,,,,
230,230.0,,,,,,,,,
231,231.0,,,,,,,,,
232,232.0,,,,,,,,,
233,233.0,,,,,,,,,
234,234.0,,,,,,,,,
235,235.0,,,,,,,,,
236,236.0,,,,,,,,,
237,237.0,,,,,,,,,
238,238.0,,,,,,,,,
239,239.0,,,,,,,,,
240,240.0,,,,,,,,,
241,241.0,,,,,,,,,
242,242.0,,,,,,,,,
243,243.0,,,,,,,,,
244,244.0,,,,,,,,,
245,245.0,,,,,,,,,
246,246.0,,,,,,,,,
247,247.0,,,,,,,,,
248,248.0,,,,,,,,,
249,249.0,,,,,,,,,
250,250.0,50.96008628844426,-0.022989722400466,-15.398938384554798,0.9600862884442591,0.5817651388772321,0.700885503955844,598.828969015861,721.4463515324844,959.8405111312914
251,251.0,52.517953796603365,0.036161648978291584,-14.871056601648894,2.517953796603365,0.6378699201822212,1.09272161173038,657.1512428190139,1125.7491382152753,2517.47914745942
252,252.0,49.67862988482178,-0.030944330968530866,-14.323071659152557,0.3213701151782189,0.08437954859393386,0.9422475038043376,86.79225626776088,969.1929164606235,321.6350340692539
253,253.0,50.68794024215833,-0.013146676827786289,-13.79268758149655,0.6879402421583265,0.06463669267748884,0.40262364726757305,66.52244020152915,414.3732267236282,687.8909918489004
254,254.0,,,,,,,,,
255,255.0,,,,,,,,,
256,256.0,,,,,,,,,
257,257.0,,,,,,,,,
258,258.0,,,,,,,,,
259,259.0,,,,,,,,,
260,260.0,,,,,,,,,
261,261.0,,,,,,,,,
262,262.0,,,,,,,,,
263,263.0,,,,,,,,,
264,264.0,,,,,,,,,
265,265.0,,,,,,,,,
266,266.0,,,,,,,,,
267,267.0,,,,,,,,,
268,268.0,,,,,,,,,
269,269.0,,,,,,,,,
270,270.0,,,,,,,,,
271,271.0,,,,,,,,,
272,272.0,,,,,,,,,
273,273.0,,,,,,,,,
274,274.0,,,,,,,,,
275,275.0,,,,,,,,,
276,276.0,,,,,,,,,
277,277.0,,,,,,,,,
278,278.0,,,,,,,,,
279,279.0,,,,,,,,,
280,280.0,,,,,,,,,
281,281.0,,,,,,,,,
282,282.0,,,,,,,,,
283,283.0,,,,,,,,,
284,284.0,,,,,,,,,
285,285.0,,,,,,,,,
286,286.0,,,,,,,,,
287,287.0,,,,,,,,,
288,288.0,,,,,,,,,
289,289.0,,,,,,,,,
290,290.0,,,,,,,,,
291,291.0,51.65498113975225,-0.029007555132144962,6.332947985313509,1.6549811397522518,0.19185628347720335,0.8863683663644528,197.56037465805696,912.72656899041,1654.7374105070357
292,292.0,49.94965380760463,0.003859734167013573,6.8554605867076335,0.05034619239536653,0.41077263725480945,0.11021731784498165,422.58220472256335,113.38052913717243,50.399744354896406
293,293.0,50.736941621679016,-0.0035272507604694097,7.388228194879888,0.7369416216790157,0.31875315024750017,0.11384146138984358,328.061631713072,117.17149818617415,736.9076890611356
294,294.0,50.099455511008436,0.012215709787633347,7.919549502419469,0.0994555110084363,0.27056002079308383,0.3634772013229884,278.36184925989556,373.95278648670387,99.39471931593528
295,295.0,51.39867510062859,0.02354423903391493,8.41144007346785,1.3986751006285871,1.4180692547939944,0.7069051933969385,1460.0206678736354,727.8123585036016,1397.9311991310708
296,296.0,,,,,,,,,
297,297.0,,,,,,,,,
298,298.0,,,,,,,,,
299,299.0,,,,,,,,,
300,300.0,,,,,,,,,
301,301.0,,,,,,,,,
302,302.0,,,,,,,,,
303,303.0,,,,,,,,,
304,304.0,,,,,,,,,
305,305.0,,,,,,,,,
306,306.0,50.23362471681716,0.0012563221274033837,14.276779757506791,0.23362471681716102,0.2571796881537175,0.030333118406283506,264.61554987236036,31.203886541231096,233.60485941685397
307,307.0,,,,,,,,,
308,308.0,50.43321377043318,0.0006732686353281281,15.34092696769143,0.4332137704331771,0.11519938796545842,0.01250136629794072,118.54339348772184,12.857877018264887,433.20979408982043
309,309.0,,,,,,,,,
310,310.0,,,,,,,,,
311,311.0,,,,,,,,,
312,312.0,,,,,,,,,
313,313.0,,,,,,,,,
314,314.0,,,,,,,,,
315,315.0,50.398752842622216,0.016638408545737376,19.04305928995734,0.39875284262221555,0.29697810157602206,0.4961933714659167,305.5928713289554,510.5802935376617,398.65381409091634
316,316.0,49.98662547471927,-0.004664698041393338,19.57331407499275,0.013374525280731575,0.28112550775085965,0.14984884139950333,289.2137497271496,154.16690238055594,13.40457194108417
317,317.0,51.1514325392157,-0.0006376537609986873,20.13601788614739,1.1514325392156977,0.7186599526597747,0.027796013212377763,739.8182635574669,28.621183745814108,1151.2793007012285
318,318.0,,,,,,,,,
319,319.0,,,,,,,,,
320,320.0,,,,,,,,,
321,321.0,,,,,,,,,
322,322.0,,,,,,,,,
323,323.0,,,,,,,,,
324,324.0,,,,,,,,,
325,325.0,,,,,,,,,
326,326.0,,,,,,,,,
327,327.0,,,,,,,,,
328,328.0,,,,,,,,,
329,329.0,,,,,,,,,
330,330.0,,,,,,,,,
331,331.0,,,,,,,,,
332,332.0,,,,,,,,,
333,333.0,,,,,,,,,
334,334.0,,,,,,,,,
335,335.0,,,,,,,,,
336,336.0,,,,,,,,,
337,337.0,,,,,,,,,
338,338.0,,,,,,,,,
339,339.0,50.50359378501771,0.004558568949844448,31.775764734940385,0.5035937850177135,0.2830604387138449,0.12858825826390077,291.2885759146426,132.31835294826874,503.56515950488733
340,340.0,50.015228070511334,-0.011169246048611987,32.297706997630705,0.015228070511334124,0.04681918120992448,0.3483924340413361,48.16698276768943,358.4295645033343,15.19148520025317
341,341.0,49.15210150695261,-0.0028275211552510567,32.82237890458156,0.8478984930473885,0.10661979349811951,0.0955040336589499,109.63613202759382,98.21377025277147,847.9045562794096
342,342.0,45.68856539820247,-0.022255915034642266,33.32862430517602,4.311434601797529,0.8188425008943983,0.6846683527925547,840.3755819053229,702.6810132369847,4311.771091203913
343,343.0,46.474929832423115,-0.025089598691238807,33.822058429809296,3.525070167576885,1.919515695291573,0.770625458653141,1970.8615755407236,791.2473452586112,3526.3343696752754
344,344.0,46.26767130694051,-0.022176210481834283,34.31514978569646,3.732328693059493,3.0305827864916544,0.6823424137586305,3111.286632547377,700.5214046483308,3735.1797936201588
345,345.0,,,,,,,,,
346,346.0,52.38843326412092,0.04775205863449813,35.43879993642318,2.38843326412092,1.0842739689784127,1.4380260251588743,1116.968002884909,1481.3791219196987,2387.4716626298614
347,347.0,,,,,,,,,
348,348.0,,,,,,,,,
349,349.0,,,,,,,,,
350,350.0,,,,,,,,,
351,351.0,,,,,,,,,
352,352.0,,,,,,,,,
353,353.0,,,,,,,,,
354,354.0,,,,,,,,,
355,355.0,,,,,,,,,
356,356.0,,,,,,,,,
357,357.0,,,,,,,,,
358,358.0,,,,,,,,,
359,359.0,,,,,,,,,
360,360.0,,,,,,,,,
361,361.0,,,,,,,,,
362,362.0,,,,,,,,,
363,363.0,,,,,,,,,
364,364.0,,,,,,,,,
365,365.0,,,,,,,,,
366,366.0,,,,,,,,,
367,367.0,,,,,,,,,
368,368.0,,,,,,,,,
369,369.0,,,,,,,,,
370,370.0,,,,,,,,,
371,371.0,,,,,,,,,
372,372.0,,,,,,,,,
373,373.0,,,,,,,,,
374,374.0,,,,,,,,,
375,375.0,,,,,,,,,
376,376.0,,,,,,,,,
377,377.0,,,,,,,,,
378,378.0,,,,,,,,,
379,379.0,,,,,,,,,
380,380.0,,,,,,,,,
381,381.0,,,,,,,,,
382,382.0,,,,,,,,,
383,383.0,,,,,,,,,
384,384.0,,,,,,,,,
385,385.0,,,,,,,,,
386,386.0,,,,,,,,,
387,387.0,,,,,,,,,
388,388.0,,,,,,,,,
389,389.0,,,,,,,,,
390,390.0,,,,,,,,,
391,391.0,,,,,,,,,
392,392.0,49.97358267891014,0.006385320305419532,59.82416128335904,0.026417321089859058,0.5484498467260774,0.1826775756885557,564.2251324361259,187.92318682985004,26.516256352389956
393,393.0,,,,,,,,,
394,394.0,,,,,,,,,
395,395.0,51.02725594627135,-0.01972575269499192,61.432582497117025,1.027255946271353,0.034492723686111164,0.6090673175030449,35.505769259879,626.964346184641,1027.1457002359368
396,396.0,49.98502377934294,0.008725164557764398,61.972364812309394,0.01497622065706139,0.3392519531373817,0.2536598162407653,349.0122305986175,260.9488139733141,15.029345336842567
397,397.0,49.92966565362361,-0.034883873713909774,62.55445038483613,0.07033434637639147,1.9267573554713042,1.0687123329313566,1982.128027967706,1099.4338726196174,71.77156561954426
398,398.0,48.98036651134181,0.03516918445624203,63.029100416034304,1.0196334886581866,0.25648751344136334,1.0555310982454842,263.7182976209956,1085.279514400165,1019.98262994593
399,399.0,48.46019862726258,0.044105960407341716,63.553307468881336,1.539801372737422,0.08895260484714482,1.326554410423216,91.43367642686053,1363.5462467741509,1540.324269989947
400,400.0,49.626252557966794,0.026888664340985247,64.05778860387089,0.3737474420332063,0.6767685467279373,0.8044683084467583,696.0993416282804,827.437949272092,374.07458400312936
401,401.0,,,,,,,,,
402,402.0,,,,,,,,,
403,403.0,,,,,,,,,
404,404.0,,,,,,,,,
405,405.0,50.579434437286494,-0.008922611242213902,66.72653754619171,0.5794344372864941,0.06766515578415247,0.2813889034975292,69.63503250395428,289.5894606779463,579.4096310337093
406,406.0,50.534025891523285,-0.004190441483543842,67.26154639844754,0.5340258915232852,0.09234668430591737,0.13786333828838995,95.03268017125525,141.88193240777872,534.0177370498934
407,407.0,50.79196273539239,-0.004280687664986606,67.7885702490047,0.7919627353923886,0.010196196399406606,0.14059990487272028,10.494276735775145,144.71896844849107,791.9568491988659
408,408.0,50.36349398600458,0.008939516177497784,68.32347478927835,0.3634939860045776,0.16704494770026085,0.2603112922720455,171.8872195570751,267.8484804897644,363.46565653855464
409,409.0,50.51245309096865,0.003523069042382513,68.854653983401,0.5124530909686484,0.2109287222130702,0.09609679109048877,217.06117619436858,98.88201811136372,512.4371799507087
410,410.0,50.1931932620664,0.005345114081370944,69.38504304947008,0.19319326206640142,0.230822843527291,0.15134730129631804,237.4912748527492,155.7110476362037,193.17070357045827
411,411.0,49.94926224638198,0.014268715027953063,69.90518766624274,0.05073775361802291,0.059898737725989595,0.42197110319522385,61.62079045849905,434.0939010953417,50.791532201789785
412,412.0,50.1517968453061,0.007634766438863627,70.4419996822795,0.1517968453061016,0.15476074621513985,0.22083787878289698,159.22806904333123,227.2039827818282,151.77531327782745
413,413.0,49.948569632915124,0.005804974102219991,70.96326778428903,0.05143036708487614,0.10189299850446931,0.16538276790585288,104.82232306519174,170.1287840155284,51.44153853052388
414,414.0,49.948947655456394,0.0019294941278841164,71.49581214165826,0.05105234454360641,0.016612900479159448,0.04789555393271643,17.090508905134634,49.26396136416086,51.0531054359455
415,415.0,50.16220781890671,-0.012252624417310865,72.02106295985023,0.1622078189067082,0.15252767010921361,0.3821234731196359,156.9314447733505,393.16466712495003,162.15769496654494
416,416.0,49.819229402370965,0.0017507455761949426,72.55089950197626,0.18077059762903502,0.14935760258725927,0.042535945662884725,153.64037006308257,43.74714146377001,180.77773721545378
417,417.0,49.81655748717108,0.004503511564332063,73.09114529848125,0.18344251282891832,0.16942560977154986,0.12603935670727087,174.28355797781114,129.64480893454692,183.45571347497025
418,418.0,49.97594958913954,0.00689287997093813,73.61398056682282,0.024050410860461113,0.03970640108875497,0.19852333554360246,40.84854715714385,204.2253614744011,24.062546009755607
419,419.0,49.96659882741365,0.0127653079792083,74.14553973787527,0.03340117258635189,0.015699547019683204,0.37662535122939317,16.15105632683041,387.44843942609424,33.44324111786269
420,420.0,50.346653302751456,0.012444842934326244,74.67168218760997,0.3466533027514558,0.09317796689055774,0.36693810072516797,95.87809051519197,377.5628813302814,346.6108602787525
421,421.0,49.93913129661674,0.013025860730222005,75.18604303289894,0.06086870338325667,0.5592828776170379,0.38458683030320623,575.3586563436205,395.632855027985,61.005098785465165
422,422.0,49.76401958695144,0.01433284333662598,75.72876325985574,0.23598041304855855,0.16546664356773844,0.42424924522588636,170.20606776020162,436.3925735056905,236.04179968404503
423,423.0,49.67974701295416,0.02283327043545157,76.25661665383876,0.3202529870458406,0.22243227212976022,0.6820409982489352,228.79254976075492,701.5351353545933,320.4053331803243
424,424.0,50.06972821284622,0.00972898344725126,76.79025466561231,0.06972821284622199,0.10398890835949978,0.284705435197539,106.98573901899043,292.90198446308676,69.70101169270212
425,425.0,50.31119752293653,0.015528256099140138,77.3400156973472,0.31119752293653136,0.5033281162432931,0.4606194587268003,517.9033405111727,473.9496968948608,311.059676252405
426,426.0,50.29016518542492,0.017261469178705545,77.84967267673412,0.2901651854249181,0.10541376857908781,0.5132066096486056,108.46503320828543,528.053462662535,290.0839034668851
427,427.0,50.50861601914985,0.018082919699104315,78.36313295338984,0.5086160191498479,0.5988572609026951,0.5381460649851817,616.2668251448753,553.7824939469768,508.42404371491307
428,428.0,52.33280291692138,-0.5533212786745493,78.1546239772226,2.3328029169213806,22.984797078688334,16.78868302942849,23675.335085826457,17294.11863703437,2092.6370589659823
429,429.0,49.846027744907545,0.00290088181720749,79.43885054373429,0.15397225509245516,0.10599394523743065,0.07786678019098449,109.03491264550321,80.09264071762199,153.97737605227215
430,430.0,50.076698232570294,0.008255022019428473,79.96634845323963,0.07669823257029407,0.1737693775368388,0.24028289646380624,178.7778919487472,247.20042734091749,76.67219763785963
431,431.0,50.021977881686375,-0.0530505616027832,80.72994218330062,0.021977881686375156,6.917701813900535,1.6186774753190933,7116.84948053083,1665.2890217331392,7.03375230205386
432,432.0,50.19710919831615,0.001753690556503947,81.02955229099483,0.1971091983161486,0.06039529010663624,0.04323171434126987,62.140235945205546,44.47275255974512,197.1075648302469
433,433.0,,,,,,,,,
434,434.0,,,,,,,,,
435,435.0,,,,,,,,,
436,436.0,,,,,,,,,
437,437.0,,,,,,,,,
438,438.0,,,,,,,,,
439,439.0,,,,,,,,,
440,440.0,,,,,,,,,
441,441.0,,,,,,,,,
442,442.0,,,,,,,,,
443,443.0,,,,,,,,,
444,444.0,,,,,,,,,
445,445.0,,,,,,,,,
446,446.0,,,,,,,,,
447,447.0,,,,,,,,,
448,448.0,,,,,,,,,
449,449.0,,,,,,,,,
450,450.0,,,,,,,,,
451,451.0,,,,,,,,,
452,452.0,,,,,,,,,
453,453.0,,,,,,,,,
454,454.0,,,,,,,,,
455,455.0,,,,,,,,,
456,456.0,17.685684744169915,0.03478105000074557,94.41773466937879,32.31431525583008,20.395899996646094,1.0462177525241347,20603.040937332687,1056.8613249979333,32435.56773143858
457,457.0,49.728263165633955,0.011204356353330594,94.26704931951164,0.27173683436604534,0.23666406139714402,0.33138437926202396,243.43790929190223,340.86259203157556,271.785922611083
458,458.0,49.75164083722133,0.0037188518457558824,94.82341277710367,0.24835916277866943,0.5708909594719153,0.10445944967813377,587.2388019171888,107.44402164260902,248.45887315717792
459,459.0,49.723185274240045,0.017218156730575453,95.33249083058763,0.27681472575995514,0.055436221725793704,0.5138945722342229,57.02276543099689,528.595248328352,276.89381141003713
460,460.0,50.54788977437554,0.011734310861790024,95.86099634552288,0.5478897743755411,0.09262735813457351,0.3476666389838662,95.32225507112183,357.77507040064097,547.8514359838507
